user_id,recommended_items
189401,2056406 2415916 4016 2778525 1244196
189421,434699 1517024 151102 2657866 247719
189470,1140869 2778525 278589 1244196 777911
189719,784737 2088166 1386412 2699781 1092821
190315,2778525 1244196 1386412 657183 2791339
191220,1514815 1982016 1506186 760411 2783627
191454,293528 1086171 1243359 1562592 1816811
192447,1162250 784737 468120 1386412 343377
192510,1422357 1048926 1194436 2496877 931519
192569,612155 2538956 1598486 1025299 617858
192830,1761908 2648218 437600 1409865 1612933
192875,2134847 688457 54663 152370 1289224
192991,2353766 2603642 1619241 220499 1695664
193043,2235885 2768923 462493 1129597 307027
193081,668146 1679143 468120 1047625 2459081
193695,1092821 1386412 1585675 1244787 1119495
193711,2506235 2574220 1772053 2073218 592140
194294,515587 574620 718271 972241 1934106
194359,1682925 2002097 1386412 2593483 2198329
194775,2473983 2216677 1220468 1302707 2672278
195604,1092821 1226042 1258145 2770532 536047
195614,657183 468120 2459081 2420135 668146
195710,1103144 1926513 39213 116185 345562
196851,2778525 1244196 1386412 657183 2791339
196956,2778525 1244196 1386412 657183 2791339
197066,2778525 1244196 1386412 657183 2791339
197225,1244196 2024094 1140869 139004 2459081
197384,269978 64935 617545 1156515 239369
197417,290351 694259 1175468 1185019 1938437
197510,1816811 627172 1303387 2734753 1958332
197576,213839 2770369 1811731 2832373 1894150
198156,468120 2459081 714060 668146 2146033
198166,261110 2192333 660507 1112060 1835302
198174,250398 265812 356617 559234 658988
198427,109931 77727 1412732 1880177 1954290
199421,296353 605893 1077479 2094542 2492363
199426,2093466 1874092 1164968 1626201 845571
200335,778994 111759 257189 2269438 2308465
200419,2005042 2804810 2424193 2567435 600648
200836,908778 1835742 291669 378726 1971458
201121,1849241 2651516 398342 1220380 1713404
201550,528442 1221284 627121 2223036 117364
201721,2476293 1390420 1475123 1735112 772297
201989,343377 1244196 72465 1386412 1776330
202447,2778525 1244196 1386412 657183 2791339
202687,2778525 1244196 1386412 657183 2791339
203076,428225 2312671 622845 1328580 533886
203090,1695664 2698468 2712481 459760 350611
203223,1843 748114 1370327 2079907 1080265
203452,1162250 1244196 784737 343377 1386412
203492,2024094 2106311 657183 2791339 252698
203686,2778525 1244196 1386412 657183 2791339
203871,569889 2031981 266412 2313894 657183
203901,1092821 1281257 2198329 713739 1661081
204680,2514346 1318531 2394612 1982706 177923
204704,42465 109433 1599448 2515441 78818
204755,1226527 1526450 1178710 872187 982359
205360,1998903 1151907 2740053 1646844 1003041
205929,478510 1216515 2521990 2468295 965108
206462,2638324 482003 1805921 2005001 1213890
206671,2778525 1244196 1386412 657183 2791339
206739,2778525 1244196 1386412 657183 2791339
206745,1247854 2563150 603323 1260611 1870933
206749,1091581 984190 529938 875397 2240639
206908,1382937 182754 2508585 1497519 980935
206932,2291860 184317 2054995 94912 422508
207129,280374 370558 761830 1131233 2389048
207189,1113937 2466849 158526 2659857 2353116
207214,1574295 276031 1624781 39704 966964
207357,341401 497989 984090 1005911 1637976
207588,2014172 1011519 805329 182788 1531858
207662,2778525 1244196 1386412 657183 2791339
208666,953720 130965 493689 519241 549114
208862,2436828 1042196 2200859 2348573 660656
209090,2778525 1244196 1386412 657183 2791339
209491,1835742 882543 2760857 892333 1398399
209980,2778525 1244196 1386412 657183 2791339
210921,221434 2067346 2299214 2771700 2772187
210953,931519 612155 716019 339227 143830
211526,1367271 1523385 2280424 2814079 7765
211806,1474679 129847 667740 811774 1218621
211816,1053542 823512 1244196 2310939 1241609
212296,259473 370838 530679 1265477 1419339
212413,8086 2514346 707733 2347945 1633797
212423,922351 1909288 2121354 2611777 1669483
212735,1382071 1694879 1548235 2293269 2194934
212958,143512 1135919 1139001 1489545 2187935
213259,1355218 1361956 50022 57864 211482
213742,1919327 600612 501255 2611099 1042196
213795,833206 1036641 2617450 196138 202795
213911,1244196 1069281 1047625 2796479 784737
213967,1762991 620865 2181817 1055229 489859
214226,1274162 2047391 871411 2727398 517911
214467,657183 668146 1092821 536047 343377
215113,1609189 1171252 1774764 852251 1579645
215114,747342 1541610 2650394 470070 2646462
216348,657183 1386412 1244196 784737 343377
216964,1928254 472040 2239159 943964 967007
217023,1278190 2241130 1332465 2219078 1626821
217522,2778525 1244196 1386412 657183 2791339
217741,601207 2645116 2744844 1950037 2561804
218493,657183 1162250 784737 1069281 1443706
218517,2778525 1244196 1386412 657183 2791339
218639,2510518 219486 376138 2146895 809831
218827,805329 359374 2046960 2768035 429123
219052,1492333 1518529 2633202 1809933 1893587
219059,1244196 657183 266412 569889 2466095
219065,1255261 1619669 269735 942665 2215495
219367,657183 1443706 784737 1386412 2313894
220147,1361990 420518 982269 560665 462022
220681,1239161 614476 2459186 2218464 328267
220939,1053542 823512 1962215 309789 2477757
221537,875190 1047625 1679143 1244196 468120
221815,2778525 1244196 1386412 657183 2791339
222344,657183 1069281 1386412 343377 1443706
222473,122720 636889 427563 2563553 39150
222499,2778525 1244196 1386412 657183 2791339
222972,2778525 1244196 1386412 657183 2791339
223087,472040 723096 2391945 986950 315406
223622,1244196 1069281 1047625 2796479 784737
223915,1074013 209611 557005 246014 1407200
224169,1290875 1317915 1432568 1424217 2501356
224262,2327513 201196 669000 739638 1070830
224374,2760164 331022 2582320 2133932 1341160
224592,1080265 161269 2711318 2203533 1165223
224905,1092821 486936 1244787 1386412 536047
224934,966964 766060 2689248 802392 2146023
225564,457196 606707 10952 2778525 1244196
225578,2778525 1244196 1386412 657183 2791339
225752,2163356 2681475 2734492 2603642 514419
225997,1053542 823512 1160406 182233 2310939
226031,799818 781634 196071 945865 1332313
226190,2778525 1244196 1386412 657183 2791339
226470,2778525 1244196 1386412 657183 2791339
227413,337030 464327 2139019 2695686 157778
227943,2778525 1244196 1386412 657183 2791339
228228,1950037 265380 2566179 1728615 1980602
228326,457843 1878292 2251758 616365 1285047
228447,1515708 807267 1240745 1774911 1527800
228484,981065 1656449 1432568 1079784 2816180
228768,931519 612155 1852404 1598486 2336701
229028,1269812 1651349 1445649 2699201 1864723
229155,1322575 2058949 730277 2417933 2709876
229302,1162250 343377 784737 2791339 72465
229370,2778525 1244196 1386412 657183 2791339
229494,60875 386511 465695 694977 837606
230369,2715203 63202 118397 264625 322263
231154,2778525 1244196 1386412 657183 2791339
231398,1513499 165479 1092821 192144 2240332
231578,1366236 816307 2268961 1844001 453182
231659,273239 804849 1178483 1939455 321624
231710,203409 862340 894626 1878809 2584455
232469,1051740 349627 2230175 2309131 1552003
232491,730872 1432568 2254760 552650 949715
232769,1069281 2313894 1443706 657183 2280960
233500,714424 89385 191101 1053871 1081961
233613,669185 834180 2654919 2067954 2163356
233651,2336782 2830029 1705636 987014 2229602
234180,2778525 1244196 1386412 657183 2791339
234361,710248 2395989 2036000 74915 838240
234368,2778525 1244196 1386412 657183 2791339
234953,2470865 2512859 2463195 1510217 112809
235463,607929 1057206 542796 1194453 596702
236260,2778525 1244196 1386412 657183 2791339
237536,2415538 2834822 799209 2548861 709458
238011,340121 2442750 1591624 1289641 385493
238123,48141 1132095 1872184 772366 1076023
238260,400510 297246 1609616 544571 2398614
238584,1517024 946236 1721734 1970299 482450
239038,1170905 2054171 1709782 237395 782230
239090,1440388 1510813 453930 2101845 449242
239304,1187806 1714479 2145789 1311972 156941
239472,1093165 932497 2085139 1761753 2197685
239667,2718174 507473 76756 1750896 2119645
239994,1001431 720941 2445350 1857507 1626201
240307,1971458 1054489 1028918 2127850 1669749
240783,657183 1679143 468120 2459081 1443706
240989,1443706 657183 329819 1882004 1162250
241338,1516704 1808208 241107 298828 598180
243171,1214441 1904258 2794303 1563956 1291689
243504,74956 804939 863792 1541610 1938959
243552,1162250 1069281 468120 2313894 343377
243619,1244196 1047625 657183 784737 445231
243806,462518 1331957 2780518 1836672 253925
244307,278589 654547 84369 868249 1087413
244943,1641126 80690 132073 243283 410748
245089,360483 2140104 1624107 2018838 544729
245683,1419221 1815449 1103144 1959750 2356860
246321,2002097 1386412 2750191 2593483 1695678
246420,30703 918760 136863 471381 919088
246495,594574 2380048 212518 305915 497948
246566,1465313 1454707 1777103 2829722 1194849
246866,1244196 139004 2459081 1069281 657183
247074,2775212 288342 615688 2604010 1023434
247461,899258 2652417 818486 2157469 205039
247604,1244196 1069281 1334297 2091658 2503857
247644,278589 1400499 706879 1212009 1547162
247882,931252 931519 904238 1093296 1752119
248352,1950678 2484044 2795190 2493476 6873
248804,2015506 1186602 2394612 925176 2764803
248988,2778525 1244196 1386412 657183 2791339
249339,816307 1414122 2372420 109931 342698
249590,2778525 1244196 1386412 657183 2791339
250758,2286459 2746483 15116 99573 441284
252300,1614606 1438994 2742680 417946 1798343
252305,612155 526501 1988160 1422357 2251758
252579,2057312 2659857 739398 2232446 1849816
252918,617661 1244196 2466095 1162250 2796479
252930,1244196 1595372 1069281 278589 47583
253403,525743 1700271 2444569 1622266 60917
253496,1069281 1443706 657183 2313894 1826078
253786,970170 1304657 1414364 2300364 2263727
254319,1538496 2093466 2159515 1794461 1390003
254662,1047625 1244196 1679143 468120 1953846
255221,2334361 330234 2801409 425836 1323396
255343,2778525 1244196 1386412 657183 2791339
255399,15116 99573 441284 546012 570533
255433,50457 1115740 1155556 235378 2456017
255549,1164877 1598624 18386 924377 2458486
255777,2760143 238740 2353541 2429998 2391945
255869,2044711 2803562 1920047 704099 1049796
256185,1274752 35677 1953846 437920 725181
256298,243570 1443706 864147 1165605 2024094
256391,2582558 999536 1475454 2509961 2183446
256588,747387 827304 49286 131280 162175
257877,1303387 1965763 47587 123928 125891
257940,366196 1531941 249253 7012 28448
258124,2778525 1244196 1386412 657183 2791339
258786,1244196 717127 1249278 2459081 2313894
258876,95447 867103 1001012 1099911 1409177
259525,1366236 24756 2268961 816307 1844001
259751,1636910 1165605 1067189 1562494 1159573
260192,657183 1092821 343377 1162250 536047
260257,479095 1007632 1020494 1065932 1376895
260521,2778525 1244196 1386412 657183 2791339
260675,2778525 1244196 1386412 657183 2791339
261240,1030279 1475573 1840402 2498233 1734097
261298,2778525 1244196 1386412 657183 2791339
261661,276559 467169 584815 727766 786336
261938,1185847 2718892 1014892 627698 2595303
261944,2369856 2435845 1579645 2352122 1982972
262072,1162250 343377 1679143 784737 1244196
262695,542825 2336274 2596105 1840430 1624142
263073,657183 784737 1386412 343377 1244196
263279,2778525 1244196 1386412 657183 2791339
263309,929403 359711 1014266 1809847 1284577
263330,455223 1782499 2041656 370499 2200037
263526,2231534 2044687 512624 2506629 659906
263902,2440548 460277 1716010 161212 318218
263933,2649645 2390201 1116836 1815677 1747233
264045,1207491 2228554 2296050 49457 1583133
264452,920485 764484 981037 619530 932865
265311,2778525 1244196 1386412 657183 2791339
265681,235850 996876 840886 736999 541961
266004,1404891 889808 17385 236340 1390514
267027,136863 359531 471381 788710 806844
267053,140189 325222 812691 1102385 1994509
267625,2758753 1445696 1270857 720951 2557272
267890,2213987 275263 988899 2182208 815756
268555,734633 590485 2515155 60819 202112
268746,2314578 2802177 2751827 329819 1882004
269156,2166736 493166 1079601 2243928 424893
269361,2778525 1244196 1386412 657183 2791339
269579,2766887 414760 6834 2000473 95820
269655,2778525 1244196 1386412 657183 2791339
270530,6018 85146 260898 677817 1137845
270764,2778525 1244196 1386412 657183 2791339
270865,2079392 38628 1472220 1782298 1032110
271608,302592 1036196 1505704 1726467 1876738
271698,973448 1120107 2400469 1239153 1124220
271925,1244196 468120 1679143 1053542 1047625
272019,2451696 2694467 1930815 2027876 2454526
272229,433346 2514346 1982706 1286433 534926
272391,1596837 1496152 1661184 1853461 1167807
272609,1130909 2161878 613445 1390433 272403
273274,1924934 1373867 104285 2317821 640377
273512,1994642 234084 2783010 2494722 1310205
273848,1162250 343377 784737 1386412 2791339
273878,2778525 1244196 1386412 657183 2791339
274081,1074013 1407200 340121 2625619 220889
274293,278742 850376 858270 710814 2311048
274484,27904 1833886 1489467 23808 148409
274596,1149576 1333773 1984569 2562287 755753
274908,657183 1244196 343377 1162250 536047
275037,1357701 1801255 2566042 2738639 133920
275354,35505 478401 1022000 1038899 91099
275364,284910 1266174 2028004 2030172 1312274
275597,1244196 657183 784737 1386412 1443706
275979,2183922 2400469 2473768 89562 2230105
276105,1053542 823512 2310939 1244196 2063876
276185,1889858 2283530 89019 1845494 1732492
276670,68721 1624830 997665 173261 594671
276911,657183 1047625 1069281 1953846 1162250
276978,1130400 483471 1151891 2697314 2476293
277248,870096 1672211 189845 2714606 1655570
277457,2778525 1244196 1386412 657183 2791339
277553,2778525 1244196 1386412 657183 2791339
277781,2778525 1244196 1386412 657183 2791339
277965,110276 988036 1153154 1789567 2179631
278487,1986459 1642785 574743 1009268 991634
278882,2778525 1244196 1386412 657183 2791339
279207,1576126 60313 1001225 1036651 1066434
279372,1162250 1386412 343377 784737 1519543
279554,1903986 2422493 1052833 509954 830307
280117,1411087 786684 403199 669209 696278
280265,1321052 1577790 2395561 2523675 2575631
280324,2257516 1975912 250918 2773746 1966651
280404,1113937 483871 158526 2148301 2659857
280535,705961 882380 2093466 827711 1291835
281098,1797565 2439247 2781379 537149 1604573
281162,1414122 2470216 2372420 109931 272793
281356,39213 116185 345562 452216 553594
281761,1260789 1642015 1555597 732434 1675894
282179,51108 1247833 1554533 2002781 2042182
282284,667505 1576126 1047625 1679143 1953846
282457,943964 472040 1928254 967007 1454079
282529,2778525 1244196 1386412 657183 2791339
282542,1510056 1382986 118687 310350 651378
282843,636889 2147137 1086609 2553988 1079601
283126,2778525 1244196 1386412 657183 2791339
283438,2039108 92000 195162 210143 317533
283482,438469 2077415 2175546 1218780 2389890
283536,1928254 2024094 47583 1140869 1886939
283541,2002097 1386412 2593483 2198329 784737
283592,2778525 1244196 1386412 657183 2791339
283674,1095585 592481 448787 652373 2506838
284368,1711745 270370 406121 467169 1838598
284525,2778525 1244196 1386412 657183 2791339
284605,1770209 1058590 1414267 2193313 2360775
284905,657183 1162250 343377 1092821 784737
284945,1244196 1069281 1047625 2796479 784737
285154,1069281 1928254 468120 657183 2313894
285991,1284889 2063957 2312457 2379580 951360
286974,1041734 406835 1915887 1972115 2047332
287064,98202 2128013 2282988 1650533 2027035
287155,920145 709939 796318 1185852 1872951
287242,1679143 468120 2796479 2459081 1047625
287428,2625619 2801020 1567110 2002097 779190
287460,472040 1424118 24492 387168 1105118
287531,2778525 1244196 1386412 657183 2791339
287585,1244196 1069281 1047625 2796479 784737
287772,2778525 1244196 1386412 657183 2791339
288269,1816811 597321 19109 1393293 105578
288782,1617250 2421681 2574327 2629307 140040
288929,1163374 1235367 1952391 2327583 2608419
289148,993491 1050607 2324772 967925 1589625
289471,1698699 276559 5178 51823 68808
289537,794156 1047506 2659883 984114 551111
289593,2002097 784737 657183 536047 2593483
